location,date,total_cases,new_cases,total_deaths,people_vaccinated,population
Brazil,2022-01-15,22450222.0,0.0,619822.0,166909237.0,215313504
Brazil,2022-01-16,22927203.0,476981.0,620796.0,167093156.0,215313504
Brazil,2022-01-17,22927203.0,0.0,620796.0,167330250.0,215313504
Brazil,2022-01-18,22927203.0,0.0,620796.0,167385859.0,215313504
Brazil,2022-01-19,22927203.0,0.0,620796.0,167547304.0,215313504
Brazil,2022-01-20,22927203.0,0.0,620796.0,167751970.0,215313504
Brazil,2022-01-21,22927203.0,0.0,620796.0,167875050.0,215313504
Brazil,2022-01-22,22927203.0,0.0,620796.0,168014778.0,215313504
Brazil,2022-01-23,23751782.0,824579.0,622563.0,168090877.0,215313504
Brazil,2022-01-24,23751782.0,0.0,622563.0,168341120.0,215313504
Brazil,2022-01-25,23751782.0,0.0,622563.0,168546490.0,215313504
Brazil,2022-01-26,23751782.0,0.0,622563.0,168921071.0,215313504
Brazil,2022-01-27,23751782.0,0.0,622563.0,169261105.0,215313504
Brazil,2022-01-28,23751782.0,0.0,622563.0,169619416.0,215313504
Brazil,2022-01-29,23751782.0,0.0,622563.0,169825847.0,215313504
Brazil,2022-01-30,25034806.0,1283024.0,625884.0,169865538.0,215313504
Brazil,2022-01-31,25034806.0,0.0,625884.0,170322125.0,215313504
Brazil,2022-02-01,25034806.0,0.0,625884.0,170599221.0,215313504
Brazil,2022-02-02,25034806.0,0.0,625884.0,170911850.0,215313504
Brazil,2022-02-03,25034806.0,0.0,625884.0,171219037.0,215313504
Brazil,2022-02-04,25034806.0,0.0,625884.0,171783306.0,215313504
Brazil,2022-02-05,25034806.0,0.0,625884.0,172107474.0,215313504
Brazil,2022-02-06,26275831.0,1241025.0,630494.0,172186641.0,215313504
Brazil,2022-02-07,26275831.0,0.0,630494.0,172652514.0,215313504
Brazil,2022-02-08,26275831.0,0.0,630494.0,172885945.0,215313504
Brazil,2022-02-09,26275831.0,0.0,630494.0,172995877.0,215313504
Brazil,2022-02-10,26275831.0,0.0,630494.0,173402815.0,215313504
Brazil,2022-02-11,26275831.0,0.0,630494.0,173901090.0,215313504
Brazil,2022-02-12,26275831.0,0.0,630494.0,174117725.0,215313504
Brazil,2022-02-13,27285509.0,1009678.0,637152.0,174214439.0,215313504
Brazil,2022-02-14,27285509.0,0.0,637152.0,174420792.0,215313504
Brazil,2022-02-15,27285509.0,0.0,637152.0,174665423.0,215313504
Brazil,2022-02-16,27285509.0,0.0,637152.0,174949012.0,215313504
Brazil,2022-02-17,27285509.0,0.0,637152.0,175209007.0,215313504
Brazil,2022-02-18,27285509.0,0.0,637152.0,175933938.0,215313504
Brazil,2022-02-19,27285509.0,0.0,637152.0,176141497.0,215313504
Brazil,2022-02-20,28058862.0,773353.0,643029.0,176222268.0,215313504
Brazil,2022-02-21,28058862.0,0.0,643029.0,176406587.0,215313504
Brazil,2022-02-22,28058862.0,0.0,643029.0,176625569.0,215313504
Brazil,2022-02-23,28058862.0,0.0,643029.0,176920320.0,215313504
Brazil,2022-02-24,28058862.0,0.0,643029.0,177174489.0,215313504
Brazil,2022-02-25,28058862.0,0.0,643029.0,177448925.0,215313504
Brazil,2022-02-26,28058862.0,0.0,643029.0,177544796.0,215313504
Brazil,2022-02-27,28578647.0,519785.0,647390.0,177579708.0,215313504
Brazil,2022-02-28,28578647.0,0.0,647390.0,177742258.0,215313504
Brazil,2022-03-01,28578647.0,0.0,647390.0,177836868.0,215313504
Brazil,2022-03-02,28578647.0,0.0,647390.0,,215313504
Brazil,2022-03-03,28578647.0,0.0,647390.0,177987744.0,215313504
Brazil,2022-03-04,28578647.0,0.0,647390.0,178113009.0,215313504
Brazil,2022-03-05,28578647.0,0.0,647390.0,178203894.0,215313504
Brazil,2022-03-06,28973799.0,395152.0,651255.0,178245534.0,215313504
Brazil,2022-03-07,28973799.0,0.0,651255.0,178366451.0,215313504
Brazil,2022-03-08,28973799.0,0.0,651255.0,178486274.0,215313504
Brazil,2022-03-09,28973799.0,0.0,651255.0,178657742.0,215313504
Brazil,2022-03-10,28973799.0,0.0,651255.0,179288492.0,215313504
Brazil,2022-03-11,28973799.0,0.0,651255.0,179411783.0,215313504
Brazil,2022-03-12,28973799.0,0.0,651255.0,179715577.0,215313504
Brazil,2022-03-13,29305114.0,331315.0,654556.0,179754579.0,215313504
Brazil,2022-03-14,29305114.0,0.0,654556.0,179853602.0,215313504
Brazil,2022-03-15,29305114.0,0.0,654556.0,179913614.0,215313504
Brazil,2022-03-16,29305114.0,0.0,654556.0,180005705.0,215313504
Brazil,2022-03-17,29305114.0,0.0,654556.0,180093699.0,215313504
Brazil,2022-03-18,29305114.0,0.0,654556.0,180265232.0,215313504
Brazil,2022-03-19,29305114.0,0.0,654556.0,180341198.0,215313504
Brazil,2022-03-20,29573112.0,267998.0,656798.0,180360121.0,215313504
Brazil,2022-03-21,29573112.0,0.0,656798.0,180469257.0,215313504
Brazil,2022-03-22,29573112.0,0.0,656798.0,180523619.0,215313504
Brazil,2022-03-23,29573112.0,0.0,656798.0,180592464.0,215313504
Brazil,2022-03-24,29573112.0,0.0,656798.0,180653782.0,215313504
Brazil,2022-03-25,29573112.0,0.0,656798.0,180726798.0,215313504
Brazil,2022-03-26,29573112.0,0.0,656798.0,180757995.0,215313504
Brazil,2022-03-27,29802257.0,229145.0,658566.0,180800024.0,215313504
Brazil,2022-03-28,29802257.0,0.0,658566.0,180881628.0,215313504
Brazil,2022-03-29,29802257.0,0.0,658566.0,181078067.0,215313504
Brazil,2022-03-30,29802257.0,0.0,658566.0,181174361.0,215313504
Brazil,2022-03-31,29802257.0,0.0,658566.0,181233281.0,215313504
Brazil,2022-04-01,29802257.0,0.0,658566.0,,215313504
Brazil,2022-04-02,29802257.0,0.0,658566.0,,215313504
Brazil,2022-04-03,29975165.0,172908.0,660002.0,181342972.0,215313504
Brazil,2022-04-04,29975165.0,0.0,660002.0,181374540.0,215313504
Brazil,2022-04-05,29975165.0,0.0,660002.0,181451944.0,215313504
Brazil,2022-04-06,29975165.0,0.0,660002.0,181544315.0,215313504
Brazil,2022-04-07,29975165.0,0.0,660002.0,181596648.0,215313504
Brazil,2022-04-08,29975165.0,0.0,660002.0,181652995.0,215313504
Brazil,2022-04-09,29975165.0,0.0,660002.0,181687021.0,215313504
Brazil,2022-04-10,30123963.0,148798.0,661122.0,181702093.0,215313504
Brazil,2022-04-11,30123963.0,0.0,661122.0,181755180.0,215313504
Brazil,2022-04-12,30123963.0,0.0,661122.0,181810164.0,215313504
Brazil,2022-04-13,30123963.0,0.0,661122.0,181841381.0,215313504
Brazil,2022-04-14,30123963.0,0.0,661122.0,181894974.0,215313504
Brazil,2022-04-15,30123963.0,0.0,661122.0,,215313504
Brazil,2022-04-16,30123963.0,0.0,661122.0,,215313504
Brazil,2022-04-17,30247302.0,123339.0,661907.0,181975535.0,215313504
Brazil,2022-04-18,30247302.0,0.0,661907.0,182010643.0,215313504
Brazil,2022-04-19,30247302.0,0.0,661907.0,182287352.0,215313504
Brazil,2022-04-20,30247302.0,0.0,661907.0,182324186.0,215313504
Brazil,2022-04-21,30247302.0,0.0,661907.0,182365678.0,215313504
Brazil,2022-04-22,30247302.0,0.0,661907.0,,215313504
Brazil,2022-04-23,30247302.0,0.0,661907.0,182395741.0,215313504
Brazil,2022-04-24,30338697.0,91395.0,662557.0,182395817.0,215313504
Brazil,2022-04-25,30338697.0,0.0,662557.0,182426996.0,215313504
Brazil,2022-04-26,30338697.0,0.0,662557.0,182455170.0,215313504
Brazil,2022-04-27,30338697.0,0.0,662557.0,182519774.0,215313504
Brazil,2022-04-28,30338697.0,0.0,662557.0,182563727.0,215313504
Brazil,2022-04-29,30338697.0,0.0,662557.0,182599066.0,215313504
Brazil,2022-04-30,30338697.0,0.0,662557.0,,215313504
Brazil,2022-05-01,30433042.0,94345.0,663410.0,182623313.0,215313504
Brazil,2022-05-02,30433042.0,0.0,663410.0,182665767.0,215313504
Brazil,2022-05-03,30433042.0,0.0,663410.0,182707626.0,215313504
Brazil,2022-05-04,30433042.0,0.0,663410.0,182778371.0,215313504
Brazil,2022-05-05,30433042.0,0.0,663410.0,182800351.0,215313504
Brazil,2022-05-06,30433042.0,0.0,663410.0,182850462.0,215313504
Brazil,2022-05-07,30433042.0,0.0,663410.0,182860122.0,215313504
Brazil,2022-05-08,30543908.0,110866.0,664091.0,182871051.0,215313504
Brazil,2022-05-09,30543908.0,0.0,664091.0,182895357.0,215313504
Brazil,2022-05-10,30543908.0,0.0,664091.0,182912971.0,215313504
Brazil,2022-05-11,30543908.0,0.0,664091.0,183059675.0,215313504
Brazil,2022-05-12,30543908.0,0.0,664091.0,183119662.0,215313504
Brazil,2022-05-13,30543908.0,0.0,664091.0,183131850.0,215313504
Brazil,2022-05-14,30543908.0,0.0,664091.0,183134052.0,215313504
Brazil,2022-05-15,30664739.0,120831.0,664780.0,183135100.0,215313504
Brazil,2022-05-16,30664739.0,0.0,664780.0,183142928.0,215313504
Brazil,2022-05-17,30664739.0,0.0,664780.0,,215313504
Brazil,2022-05-18,30664739.0,0.0,664780.0,183205522.0,215313504
Brazil,2022-05-19,30664739.0,0.0,664780.0,183241820.0,215313504
Brazil,2022-05-20,30664739.0,0.0,664780.0,183251237.0,215313504
Brazil,2022-05-21,30664739.0,0.0,664780.0,183256110.0,215313504
Brazil,2022-05-22,30762413.0,97674.0,665493.0,,215313504
Brazil,2022-05-23,30762413.0,0.0,665493.0,,215313504
Brazil,2022-05-24,30762413.0,0.0,665493.0,,215313504
Brazil,2022-05-25,30762413.0,0.0,665493.0,,215313504
Brazil,2022-05-26,30762413.0,0.0,665493.0,183699529.0,215313504
Brazil,2022-05-27,30762413.0,0.0,665493.0,183815081.0,215313504
Brazil,2022-05-28,30762413.0,0.0,665493.0,183853208.0,215313504
Brazil,2022-05-29,30921145.0,158732.0,666319.0,183859105.0,215313504
Brazil,2022-05-30,30921145.0,0.0,666319.0,183885189.0,215313504
Brazil,2022-05-31,30921145.0,0.0,666319.0,183894671.0,215313504
Brazil,2022-06-01,30921145.0,0.0,666319.0,183925335.0,215313504
Brazil,2022-06-02,30921145.0,0.0,666319.0,,215313504
Brazil,2022-06-03,30921145.0,0.0,666319.0,184018923.0,215313504
Brazil,2022-06-04,30921145.0,0.0,666319.0,184062381.0,215313504
Brazil,2022-06-05,31137479.0,216334.0,666971.0,184077691.0,215313504
Brazil,2022-06-06,31137479.0,0.0,666971.0,184091855.0,215313504
Brazil,2022-06-07,31137479.0,0.0,666971.0,184130468.0,215313504
Brazil,2022-06-08,31137479.0,0.0,666971.0,184150383.0,215313504
Brazil,2022-06-09,31137479.0,0.0,666971.0,184254911.0,215313504
Brazil,2022-06-10,31137479.0,0.0,666971.0,,215313504
Brazil,2022-06-11,31137479.0,0.0,666971.0,184281808.0,215313504
Brazil,2022-06-12,31417341.0,279862.0,667960.0,184286899.0,215313504
Brazil,2022-06-13,31417341.0,0.0,667960.0,184298439.0,215313504
Brazil,2022-06-14,31417341.0,0.0,667960.0,184321008.0,215313504
Brazil,2022-06-15,31417341.0,0.0,667960.0,184337124.0,215313504
Brazil,2022-06-16,31417341.0,0.0,667960.0,184418250.0,215313504
Brazil,2022-06-17,31417341.0,0.0,667960.0,184424410.0,215313504
Brazil,2022-06-18,31417341.0,0.0,667960.0,184431840.0,215313504
Brazil,2022-06-19,31673375.0,256034.0,668916.0,184433745.0,215313504
Brazil,2022-06-20,31673375.0,0.0,668916.0,184456417.0,215313504
Brazil,2022-06-21,31673375.0,0.0,668916.0,184483215.0,215313504
Brazil,2022-06-22,31673375.0,0.0,668916.0,184509247.0,215313504
Brazil,2022-06-23,31673375.0,0.0,668916.0,184537975.0,215313504
Brazil,2022-06-24,31673375.0,0.0,668916.0,184552936.0,215313504
Brazil,2022-06-25,31673375.0,0.0,668916.0,184554559.0,215313504
Brazil,2022-06-26,32023166.0,349791.0,670229.0,184557755.0,215313504
Brazil,2022-06-27,32023166.0,0.0,670229.0,184574635.0,215313504
Brazil,2022-06-28,32023166.0,0.0,670229.0,,215313504
Brazil,2022-06-29,32023166.0,0.0,670229.0,184662547.0,215313504
Brazil,2022-06-30,32023166.0,0.0,670229.0,184682893.0,215313504
Brazil,2022-07-01,32023166.0,0.0,670229.0,184737131.0,215313504
Brazil,2022-07-02,32023166.0,0.0,670229.0,184748472.0,215313504
Brazil,2022-07-03,32434063.0,410897.0,671700.0,184764593.0,215313504
Brazil,2022-07-04,32434063.0,0.0,671700.0,184786423.0,215313504
Brazil,2022-07-05,32434063.0,0.0,671700.0,184808029.0,215313504
Brazil,2022-07-06,32434063.0,0.0,671700.0,,215313504
Brazil,2022-07-07,32434063.0,0.0,671700.0,184864012.0,215313504
Brazil,2022-07-08,32434063.0,0.0,671700.0,,215313504
Brazil,2022-07-09,32434063.0,0.0,671700.0,184886392.0,215313504
Brazil,2022-07-10,32830844.0,396781.0,673339.0,184888876.0,215313504
Brazil,2022-07-11,32830844.0,0.0,673339.0,184902655.0,215313504
Brazil,2022-07-12,32830844.0,0.0,673339.0,,215313504
Brazil,2022-07-13,32830844.0,0.0,673339.0,184922668.0,215313504
Brazil,2022-07-14,32830844.0,0.0,673339.0,184951661.0,215313504
Brazil,2022-07-15,32830844.0,0.0,673339.0,,215313504
Brazil,2022-07-16,32830844.0,0.0,673339.0,184973979.0,215313504
Brazil,2022-07-17,33250117.0,419273.0,675090.0,184976830.0,215313504
Brazil,2022-07-18,33250117.0,0.0,675090.0,,215313504
Brazil,2022-07-19,33250117.0,0.0,675090.0,,215313504
Brazil,2022-07-20,33250117.0,0.0,675090.0,,215313504
Brazil,2022-07-21,33250117.0,0.0,675090.0,,215313504
Brazil,2022-07-22,33250117.0,0.0,675090.0,,215313504
Brazil,2022-07-23,33250117.0,0.0,675090.0,,215313504
Brazil,2022-07-24,33505727.0,255610.0,676486.0,185208286.0,215313504
Brazil,2022-07-25,33505727.0,0.0,676486.0,,215313504
Brazil,2022-07-26,33505727.0,0.0,676486.0,,215313504
Brazil,2022-07-27,33505727.0,0.0,676486.0,,215313504
Brazil,2022-07-28,33505727.0,0.0,676486.0,,215313504
Brazil,2022-07-29,33505727.0,0.0,676486.0,,215313504
Brazil,2022-07-30,33505727.0,0.0,676486.0,,215313504
Brazil,2022-07-31,33790698.0,284971.0,678313.0,,215313504
Brazil,2022-08-01,33790698.0,0.0,678313.0,,215313504
Brazil,2022-08-02,33790698.0,0.0,678313.0,,215313504
Brazil,2022-08-03,33790698.0,0.0,678313.0,,215313504
Brazil,2022-08-04,33790698.0,0.0,678313.0,,215313504
Brazil,2022-08-05,33790698.0,0.0,678313.0,,215313504
Brazil,2022-08-06,33790698.0,0.0,678313.0,,215313504
Brazil,2022-08-07,33994470.0,203772.0,679758.0,,215313504
Brazil,2022-08-08,33994470.0,0.0,679758.0,185834527.0,215313504
Brazil,2022-08-09,33994470.0,0.0,679758.0,185856818.0,215313504
Brazil,2022-08-10,33994470.0,0.0,679758.0,185892530.0,215313504
Brazil,2022-08-11,33994470.0,0.0,679758.0,185920530.0,215313504
Brazil,2022-08-12,33994470.0,0.0,679758.0,185975699.0,215313504
Brazil,2022-08-13,33994470.0,0.0,679758.0,,215313504
Brazil,2022-08-14,34148131.0,153661.0,681253.0,185993496.0,215313504
Brazil,2022-08-15,34148131.0,0.0,681253.0,186014159.0,215313504
Brazil,2022-08-16,34148131.0,0.0,681253.0,,215313504
Brazil,2022-08-17,34148131.0,0.0,681253.0,,215313504
Brazil,2022-08-18,34148131.0,0.0,681253.0,186100433.0,215313504
Brazil,2022-08-19,34148131.0,0.0,681253.0,186112320.0,215313504
Brazil,2022-08-20,34148131.0,0.0,681253.0,186147547.0,215313504
Brazil,2022-08-21,34264237.0,116106.0,682358.0,186159303.0,215313504
Brazil,2022-08-22,34264237.0,0.0,682358.0,186176638.0,215313504
Brazil,2022-08-23,34264237.0,0.0,682358.0,186302961.0,215313504
Brazil,2022-08-24,34264237.0,0.0,682358.0,186358100.0,215313504
Brazil,2022-08-25,34264237.0,0.0,682358.0,186374962.0,215313504
Brazil,2022-08-26,34264237.0,0.0,682358.0,186397361.0,215313504
Brazil,2022-08-27,34264237.0,0.0,682358.0,186406003.0,215313504
Brazil,2022-08-28,34368909.0,104672.0,683397.0,186406388.0,215313504
Brazil,2022-08-29,34368909.0,0.0,683397.0,186476296.0,215313504
Brazil,2022-08-30,34368909.0,0.0,683397.0,186491119.0,215313504
Brazil,2022-08-31,34368909.0,0.0,683397.0,186519881.0,215313504
Brazil,2022-09-01,34368909.0,0.0,683397.0,186542426.0,215313504
Brazil,2022-09-02,34368909.0,0.0,683397.0,186558432.0,215313504
Brazil,2022-09-03,34368909.0,0.0,683397.0,186578811.0,215313504
Brazil,2022-09-04,34456145.0,87236.0,684262.0,186583216.0,215313504
Brazil,2022-09-05,34456145.0,0.0,684262.0,186590349.0,215313504
Brazil,2022-09-06,34456145.0,0.0,684262.0,186618522.0,215313504
Brazil,2022-09-07,34456145.0,0.0,684262.0,186624508.0,215313504
Brazil,2022-09-08,34456145.0,0.0,684262.0,186632925.0,215313504
Brazil,2022-09-09,34456145.0,0.0,684262.0,186656503.0,215313504
Brazil,2022-09-10,34456145.0,0.0,684262.0,186663841.0,215313504
Brazil,2022-09-11,34516739.0,60594.0,684813.0,186665783.0,215313504
Brazil,2022-09-12,34516739.0,0.0,684813.0,186674424.0,215313504
Brazil,2022-09-13,34516739.0,0.0,684813.0,186715084.0,215313504
Brazil,2022-09-14,34516739.0,0.0,684813.0,186735750.0,215313504
Brazil,2022-09-15,34516739.0,0.0,684813.0,186749395.0,215313504
Brazil,2022-09-16,34516739.0,0.0,684813.0,186763817.0,215313504
Brazil,2022-09-17,34516739.0,0.0,684813.0,186779155.0,215313504
Brazil,2022-09-18,34579085.0,62346.0,685300.0,186784356.0,215313504
Brazil,2022-09-19,34579085.0,0.0,685300.0,186794251.0,215313504
Brazil,2022-09-20,34579085.0,0.0,685300.0,186802634.0,215313504
Brazil,2022-09-21,34579085.0,0.0,685300.0,186822935.0,215313504
Brazil,2022-09-22,34579085.0,0.0,685300.0,,215313504
Brazil,2022-09-23,34579085.0,0.0,685300.0,186857554.0,215313504
Brazil,2022-09-24,34579085.0,0.0,685300.0,186866076.0,215313504
Brazil,2022-09-25,34624427.0,45342.0,685750.0,186868669.0,215313504
Brazil,2022-09-26,34624427.0,0.0,685750.0,187303916.0,215313504
Brazil,2022-09-27,34624427.0,0.0,685750.0,187313182.0,215313504
Brazil,2022-09-28,34624427.0,0.0,685750.0,187327659.0,215313504
Brazil,2022-09-29,34624427.0,0.0,685750.0,,215313504
Brazil,2022-09-30,34624427.0,0.0,685750.0,,215313504
Brazil,2022-10-01,34624427.0,0.0,685750.0,,215313504
Brazil,2022-10-02,34672524.0,48097.0,686036.0,,215313504
Brazil,2022-10-03,34672524.0,0.0,686036.0,,215313504
Brazil,2022-10-04,34672524.0,0.0,686036.0,,215313504
Brazil,2022-10-05,34672524.0,0.0,686036.0,,215313504
Brazil,2022-10-06,34672524.0,0.0,686036.0,,215313504
Brazil,2022-10-07,34672524.0,0.0,686036.0,187376439.0,215313504
Brazil,2022-10-08,34672524.0,0.0,686036.0,187376439.0,215313504
Brazil,2022-10-09,34715137.0,42613.0,686803.0,187376439.0,215313504
Brazil,2022-10-10,34715137.0,0.0,686803.0,187377009.0,215313504
Brazil,2022-10-11,34715137.0,0.0,686803.0,187377009.0,215313504
Brazil,2022-10-12,34715137.0,0.0,686803.0,,215313504
Brazil,2022-10-13,34715137.0,0.0,686803.0,187385383.0,215313504
Brazil,2022-10-14,34715137.0,0.0,686803.0,187385383.0,215313504
Brazil,2022-10-15,34715137.0,0.0,686803.0,187385383.0,215313504
Brazil,2022-10-16,34746462.0,31325.0,687144.0,187385383.0,215313504
Brazil,2022-10-17,34746462.0,0.0,687144.0,187385383.0,215313504
Brazil,2022-10-18,34746462.0,0.0,687144.0,187385670.0,215313504
Brazil,2022-10-19,34746462.0,0.0,687144.0,187385670.0,215313504
Brazil,2022-10-20,34746462.0,0.0,687144.0,187385670.0,215313504
Brazil,2022-10-21,34746462.0,0.0,687144.0,187385670.0,215313504
Brazil,2022-10-22,34746462.0,0.0,687144.0,187385670.0,215313504
Brazil,2022-10-23,34780642.0,34180.0,687527.0,187385670.0,215313504
Brazil,2022-10-24,34780642.0,0.0,687527.0,187385670.0,215313504
Brazil,2022-10-25,34780642.0,0.0,687527.0,187385670.0,215313504
Brazil,2022-10-26,34780642.0,0.0,687527.0,187385670.0,215313504
Brazil,2022-10-27,34780642.0,0.0,687527.0,187385670.0,215313504
Brazil,2022-10-28,34780642.0,0.0,687527.0,187385670.0,215313504
Brazil,2022-10-29,34780642.0,0.0,687527.0,,215313504
Brazil,2022-10-30,34822227.0,41585.0,688080.0,,215313504
Brazil,2022-10-31,34822227.0,0.0,688080.0,187385670.0,215313504
Brazil,2022-11-01,34822227.0,0.0,688080.0,187385670.0,215313504
Brazil,2022-11-02,34822227.0,0.0,688080.0,187385670.0,215313504
Brazil,2022-11-03,34822227.0,0.0,688080.0,,215313504
Brazil,2022-11-04,34822227.0,0.0,688080.0,187397453.0,215313504
Brazil,2022-11-05,34822227.0,0.0,688080.0,,215313504
Brazil,2022-11-06,34849063.0,26836.0,688332.0,,215313504
Brazil,2022-11-07,34849063.0,0.0,688332.0,,215313504
Brazil,2022-11-08,34849063.0,0.0,688332.0,,215313504
Brazil,2022-11-09,34849063.0,0.0,688332.0,187399523.0,215313504
Brazil,2022-11-10,34849063.0,0.0,688332.0,,215313504
Brazil,2022-11-11,34849063.0,0.0,688332.0,187399523.0,215313504
Brazil,2022-11-12,34849063.0,0.0,688332.0,,215313504
Brazil,2022-11-13,34908198.0,59135.0,688656.0,,215313504
Brazil,2022-11-14,34908198.0,0.0,688656.0,187399523.0,215313504
Brazil,2022-11-15,34908198.0,0.0,688656.0,,215313504
Brazil,2022-11-16,34908198.0,0.0,688656.0,187678650.0,215313504
Brazil,2022-11-17,34908198.0,0.0,688656.0,,215313504
Brazil,2022-11-18,34908198.0,0.0,688656.0,187678650.0,215313504
Brazil,2022-11-19,34908198.0,0.0,688656.0,187678650.0,215313504
Brazil,2022-11-20,34999495.0,91297.0,688907.0,187678650.0,215313504
Brazil,2022-11-21,34999495.0,0.0,688907.0,187678650.0,215313504
Brazil,2022-11-22,34999495.0,0.0,688907.0,187678650.0,215313504
Brazil,2022-11-23,34999495.0,0.0,688907.0,187678650.0,215313504
Brazil,2022-11-24,34999495.0,0.0,688907.0,187678650.0,215313504
Brazil,2022-11-25,34999495.0,0.0,688907.0,187678650.0,215313504
Brazil,2022-11-26,34999495.0,0.0,688907.0,187678650.0,215313504
Brazil,2022-11-27,35149503.0,150008.0,689442.0,187678650.0,215313504
Brazil,2022-11-28,35149503.0,0.0,689442.0,,215313504
Brazil,2022-11-29,35149503.0,0.0,689442.0,187998595.0,215313504
Brazil,2022-11-30,35149503.0,0.0,689442.0,188048984.0,215313504
Brazil,2022-12-01,35149503.0,0.0,689442.0,188065384.0,215313504
Brazil,2022-12-02,35149503.0,0.0,689442.0,,215313504
Brazil,2022-12-03,35149503.0,0.0,689442.0,188075040.0,215313504
Brazil,2022-12-04,35337546.0,188043.0,690074.0,188077016.0,215313504
Brazil,2022-12-05,35337546.0,0.0,690074.0,188083919.0,215313504
Brazil,2022-12-06,35337546.0,0.0,690074.0,,215313504
Brazil,2022-12-07,35337546.0,0.0,690074.0,188104952.0,215313504
Brazil,2022-12-08,35337546.0,0.0,690074.0,,215313504
Brazil,2022-12-09,35337546.0,0.0,690074.0,188112150.0,215313504
Brazil,2022-12-10,35337546.0,0.0,690074.0,188116781.0,215313504
Brazil,2022-12-11,35531716.0,194170.0,690677.0,188118034.0,215313504
Brazil,2022-12-12,35531716.0,0.0,690677.0,188125449.0,215313504
Brazil,2022-12-13,35531716.0,0.0,690677.0,188132532.0,215313504
Brazil,2022-12-14,35531716.0,0.0,690677.0,,215313504
Brazil,2022-12-15,35531716.0,0.0,690677.0,188133937.0,215313504
Brazil,2022-12-16,35531716.0,0.0,690677.0,188305261.0,215313504
Brazil,2022-12-17,35531716.0,0.0,690677.0,188309744.0,215313504
Brazil,2022-12-18,35869526.0,337810.0,691810.0,188522819.0,215313504
Brazil,2022-12-19,35869526.0,0.0,691810.0,,215313504
Brazil,2022-12-20,35869526.0,0.0,691810.0,188527208.0,215313504
Brazil,2022-12-21,35869526.0,0.0,691810.0,,215313504
Brazil,2022-12-22,35869526.0,0.0,691810.0,188531378.0,215313504
Brazil,2022-12-23,35869526.0,0.0,691810.0,188531674.0,215313504
Brazil,2022-12-24,35869526.0,0.0,691810.0,188540709.0,215313504
Brazil,2022-12-25,36124337.0,254811.0,692743.0,188543080.0,215313504
Brazil,2022-12-26,36124337.0,0.0,692743.0,188543313.0,215313504
Brazil,2022-12-27,36124337.0,0.0,692743.0,188549744.0,215313504
Brazil,2022-12-28,36124337.0,0.0,692743.0,,215313504
Brazil,2022-12-29,36124337.0,0.0,692743.0,188552661.0,215313504
Brazil,2022-12-30,36124337.0,0.0,692743.0,188553047.0,215313504
Brazil,2022-12-31,36124337.0,0.0,692743.0,188553932.0,215313504
Brazil,2023-01-01,36331281.0,206944.0,693853.0,188553963.0,215313504
Brazil,2023-01-02,36331281.0,0.0,693853.0,,215313504
Brazil,2023-01-03,36331281.0,0.0,693853.0,188564151.0,215313504
Brazil,2023-01-04,36331281.0,0.0,693853.0,188566405.0,215313504
Brazil,2023-01-05,36331281.0,0.0,693853.0,,215313504
Brazil,2023-01-06,36331281.0,0.0,693853.0,188808652.0,215313504
Brazil,2023-01-07,36331281.0,0.0,693853.0,188815642.0,215313504
Brazil,2023-01-08,36477214.0,145933.0,694779.0,188819345.0,215313504
Brazil,2023-01-09,36477214.0,0.0,694779.0,188819368.0,215313504
Brazil,2023-01-10,36477214.0,0.0,694779.0,188819559.0,215313504
Brazil,2023-01-11,36477214.0,0.0,694779.0,188820856.0,215313504
Brazil,2023-01-12,36477214.0,0.0,694779.0,188821214.0,215313504
Brazil,2023-01-13,36477214.0,0.0,694779.0,188821563.0,215313504
Brazil,2023-01-14,36477214.0,0.0,694779.0,188821768.0,215313504
Brazil,2023-01-15,36597935.0,120721.0,695236.0,188821957.0,215313504
Brazil,2023-01-16,36597935.0,0.0,695236.0,188821982.0,215313504
Brazil,2023-01-17,36597935.0,0.0,695236.0,188943731.0,215313504
Brazil,2023-01-18,36597935.0,0.0,695236.0,188944039.0,215313504
Brazil,2023-01-19,36597935.0,0.0,695236.0,188944306.0,215313504
Brazil,2023-01-20,36597935.0,0.0,695236.0,,215313504
Brazil,2023-01-21,36597935.0,0.0,695236.0,188953216.0,215313504
Brazil,2023-01-22,36712851.0,114916.0,696188.0,188953257.0,215313504
Brazil,2023-01-23,36712851.0,0.0,696188.0,,215313504
Brazil,2023-01-24,36712851.0,0.0,696188.0,188953386.0,215313504
Brazil,2023-01-25,36712851.0,0.0,696188.0,189041040.0,215313504
Brazil,2023-01-26,36712851.0,0.0,696188.0,189044894.0,215313504
Brazil,2023-01-27,36712851.0,0.0,696188.0,189046880.0,215313504
Brazil,2023-01-28,36712851.0,0.0,696188.0,189047042.0,215313504
Brazil,2023-01-29,36791267.0,78416.0,696742.0,189047050.0,215313504
Brazil,2023-01-30,36791267.0,0.0,696742.0,,215313504
Brazil,2023-01-31,36791267.0,0.0,696742.0,189047444.0,215313504
Brazil,2023-02-01,36791267.0,0.0,696742.0,,215313504
Brazil,2023-02-02,36791267.0,0.0,696742.0,189052588.0,215313504
Brazil,2023-02-03,36791267.0,0.0,696742.0,189086622.0,215313504
Brazil,2023-02-04,36791267.0,0.0,696742.0,189086800.0,215313504
